ano,id_municipio,serie,rede,taxa_alfabetizacao,media_portugues,proporcao_aluno_nivel_0,proporcao_aluno_nivel_1,proporcao_aluno_nivel_2,proporcao_aluno_nivel_3,proporcao_aluno_nivel_4,proporcao_aluno_nivel_5,proporcao_aluno_nivel_6,proporcao_aluno_nivel_7,proporcao_aluno_nivel_8
2023,1712405,2,3,42.61,734.9916,,,,,,,,,
2023,1714302,2,3,45.94,732.4304,,,,,,,,,
2023,1722081,2,3,35.16,723.9897,,,,,,,,,
2023,2100402,2,5,90.52,783.0817,,,,,,,,,
2023,2101004,2,5,67.49,761.8071,,,,,,,,,
2023,2102705,2,5,53.04,745.7131,,,,,,,,,
2023,2106607,2,3,72.34,771.0041,,,,,,,,,
2023,2106805,2,3,91.54,782.6444,,,,,,,,,
2023,2109601,2,5,56.65,751.0781,,,,,,,,,
2023,2109759,2,5,36.45,711.2262,,,,,,,,,
2023,2201408,2,3,38.31,737.9293,,,,,,,,,
2023,2201770,2,3,58.74,747.6073,,,,,,,,,
2023,2208601,2,3,14.28,702.4371,,,,,,,,,
2023,2209872,2,3,26.94,719.0522,,,,,,,,,
2023,2210003,2,3,44.35,732.2427,,,,,,,,,
2023,2210631,2,5,93.5,782.6877,,,,,,,,,
2023,2210904,2,5,68.44,776.3475,,,,,,,,,
2023,2300309,2,5,62.63,755.5169,,,,,,,,,
2023,2304905,2,5,99.15,838.52,,,,,,,,,
2023,2306256,2,5,85.82,798.054,,,,,,,,,
2023,2308377,2,3,86.66,787.4835,,,,,,,,,
2023,2308708,2,5,71.96,769.6683,,,,,,,,,
2023,2310258,2,3,98.24,821.419,,,,,,,,,
2023,2311355,2,3,79.3,778.2736,,,,,,,,,
2023,2311702,2,5,99.52,831.7239,,,,,,,,,
2023,2401008,2,5,37.32,716.8631,,,,,,,,,
2023,2401107,2,5,49.53,743.4436,,,,,,,,,
2023,2401701,2,5,29.19,713.6115,,,,,,,,,
2023,2401859,2,3,31.2,713.2731,,,,,,,,,
2023,2403103,2,2,20,712.5788,,,,,,,,,
2023,2405207,2,2,45.45,748.879,,,,,,,,,
2023,2411205,2,5,21.32,704.6091,,,,,,,,,
2023,2412708,2,3,28.21,708.8361,,,,,,,,,
2023,2413706,2,5,28.73,709.9814,,,,,,,,,
2023,2502151,2,3,68.57,759.9679,,,,,,,,,
2023,2503001,2,5,37.78,724.3759,,,,,,,,,
2023,2503209,2,5,48.94,736.7527,,,,,,,,,
2023,2504306,2,3,55.21,742.5161,,,,,,,,,
2023,2504405,2,3,77.83,772.7035,,,,,,,,,
2023,2504900,2,2,28.57,710.5949,,,,,,,,,
2023,2505709,2,5,48.88,740.4882,,,,,,,,,
2023,2506103,2,3,60.71,741.7508,,,,,,,,,
2023,2506905,2,5,33.24,714.3547,,,,,,,,,
2023,2507903,2,3,50.41,737.3488,,,,,,,,,
2023,2508000,2,5,66.04,763.5472,,,,,,,,,
2023,2508406,2,5,20.77,716.3627,,,,,,,,,
2023,2513158,2,3,13.38,705.3538,,,,,,,,,
2023,2601003,2,3,62.05,752.5246,,,,,,,,,
2023,2602605,2,3,52.96,741.3244,,,,,,,,,
2023,2603900,2,5,91.81,781.4989,,,,,,,,,
2023,2610707,2,5,51.54,738.3329,,,,,,,,,
2023,2614808,2,3,56.04,744.1483,,,,,,,,,
2023,2700409,2,3,32.36,717.2369,,,,,,,,,
2023,2701100,2,3,76.44,760.9248,,,,,,,,,
2023,2701209,2,3,30.55,713.2199,,,,,,,,,
2023,2703403,2,5,38.18,732.1413,,,,,,,,,
2023,2703601,2,5,23.07,701.5798,,,,,,,,,
2023,2704401,2,5,40.07,727.1303,,,,,,,,,
2023,2704807,2,3,46.59,742.3002,,,,,,,,,
2023,2801900,2,5,44.12,734.2267,,,,,,,,,
2023,2803708,2,3,38.3,717.9644,,,,,,,,,
2023,2805604,2,5,25.59,701.2237,,,,,,,,,
2023,2901155,2,3,32.19,718.1304,,,,,,,,,
2023,2902807,2,3,47.58,736.5408,,,,,,,,,
2023,2908309,2,3,53.85,741.8403,,,,,,,,,
2023,2911402,2,5,35.91,721.6445,,,,,,,,,
2023,2913804,2,3,34.83,726.3542,,,,,,,,,
2023,2914109,2,3,66.75,747.9186,,,,,,,,,
2023,2915106,2,3,37.75,726.2379,,,,,,,,,
2023,2920403,2,5,39.54,727.7613,,,,,,,,,
2023,2924801,2,5,43.07,733.8389,,,,,,,,,
2023,2926202,2,3,37.21,728.2446,,,,,,,,,
2023,2928901,2,5,44.69,735.8011,,,,,,,,,
2023,2933604,2,3,31.02,719.3144,,,,,,,,,
2023,3100906,2,5,51.15,742.9352,,,,,,,,,
2023,3102209,2,5,59.37,753.7056,,,,,,,,,
2023,3104106,2,5,86.77,790.8201,,,,,,,,,
2023,3104205,2,5,78.83,771.1018,,,,,,,,,
2023,3104304,2,3,70.75,766.3222,,,,,,,,,
2023,3104908,2,3,70.29,760.0798,,,,,,,,,
2023,3108206,2,3,81.81,770.5492,,,,,,,,,
2023,3109253,2,3,100,813.2615,,,,,,,,,
2023,3114105,2,3,56.53,752.1164,,,,,,,,,
2023,3115409,2,5,59.09,743.0694,,,,,,,,,
2023,3116100,2,3,41.12,739.028,,,,,,,,,
2023,3116159,2,5,48.19,737.8769,,,,,,,,,
2023,3117603,2,3,73.98,772.8057,,,,,,,,,
2023,3117900,2,5,73.46,777.4884,,,,,,,,,
2023,3121100,2,3,63.46,751.5516,,,,,,,,,
2023,3122207,2,3,67.53,758.8212,,,,,,,,,
2023,3123205,2,3,65.78,756.5119,,,,,,,,,
2023,3124005,2,3,54.48,749.8351,,,,,,,,,
2023,3124609,2,3,87.26,768.3224,,,,,,,,,
2023,3130101,2,3,51.87,743.6566,,,,,,,,,
2023,3131901,2,3,59.98,750.1775,,,,,,,,,
2023,3133204,2,5,41.07,732.816,,,,,,,,,
2023,3134707,2,3,45.37,741.2674,,,,,,,,,
2023,3135407,2,3,67.57,762.3512,,,,,,,,,
2023,3138682,2,5,59.68,746.4643,,,,,,,,,
2023,3139003,2,5,65,756.6686,,,,,,,,,
2023,3146206,2,5,51.25,746.071,,,,,,,,,
2023,3150539,2,3,34.7,728.2144,,,,,,,,,
2023,3151206,2,3,49.51,737.8652,,,,,,,,,
2023,3153301,2,3,75.75,754.7346,,,,,,,,,
2023,3155603,2,5,74.16,770.3342,,,,,,,,,
2023,3158201,2,3,61.58,756.1665,,,,,,,,,
2023,3159308,2,3,41.62,726.6524,,,,,,,,,
2023,3160504,2,5,60,754.6973,,,,,,,,,
2023,3164704,2,5,65.48,758.08,,,,,,,,,
2023,3164803,2,3,66.67,753.6709,,,,,,,,,
2023,3164902,2,3,68.42,760.7513,,,,,,,,,
2023,3165008,2,2,95.06,796.8791,,,,,,,,,
2023,3166204,2,2,96.38,793.5687,,,,,,,,,
2023,3166709,2,5,58.13,752.1735,,,,,,,,,
2023,3168804,2,5,62.26,753.103,,,,,,,,,
2023,3170503,2,3,55.56,755.4618,,,,,,,,,
2023,3171105,2,5,97.76,804.2142,,,,,,,,,
2023,3202009,2,3,84.32,767.7812,,,,,,,,,
2023,3203130,2,3,71.84,756.0347,,,,,,,,,
2023,3204302,2,3,68.35,751.6086,,,,,,,,,
2023,3204401,2,3,78.04,766.4143,,,,,,,,,
2023,3204807,2,5,74.52,763.2589,,,,,,,,,
2023,3302106,2,5,65.31,751.5917,,,,,,,,,
2023,3303807,2,3,50.72,735.2026,,,,,,,,,
2023,3305505,2,5,63.54,747.8417,,,,,,,,,
2023,3305604,2,3,55.39,737.0142,,,,,,,,,
2023,3501103,2,3,59.64,752.9867,,,,,,,,,
2023,3505500,2,3,59.67,753.1541,,,,,,,,,
2023,3518107,2,3,66.92,763.2662,,,,,,,,,
2023,3519055,2,3,58.34,746.5759,,,,,,,,,
2023,3522604,2,5,58.07,746.3355,,,,,,,,,
2023,3522703,2,3,66.67,759.2012,,,,,,,,,
2023,3529104,2,3,93.33,775.1697,,,,,,,,,
2023,3532009,2,3,46.95,742.6701,,,,,,,,,
2023,3537206,2,3,35.12,721.6185,,,,,,,,,
2023,3539707,2,3,71.43,752.1163,,,,,,,,,
2023,3544103,2,2,46.76,733.4473,,,,,,,,,
2023,3546009,2,3,40.78,725.2205,,,,,,,,,
2023,3549003,2,2,79.17,789.5845,,,,,,,,,
2023,3556503,2,3,48.73,734.8282,,,,,,,,,
2023,4100905,2,5,71.89,756.5665,,,,,,,,,
2023,4101200,2,5,66.31,751.4321,,,,,,,,,
2023,4110102,2,3,80.43,761.1571,,,,,,,,,
2023,4113759,2,5,57.46,743.4052,,,,,,,,,
2023,4119954,2,3,71.19,755.7916,,,,,,,,,
2023,4123303,2,3,85.79,767.2389,,,,,,,,,
2023,4126504,2,3,66.76,753.2755,,,,,,,,,
2023,4127205,2,5,85.98,775.4252,,,,,,,,,
2023,4127957,2,5,70.71,759.6979,,,,,,,,,
2023,4200754,2,3,87.39,765.7441,,,,,,,,,
2023,4201109,2,5,61.48,749.1219,,,,,,,,,
2023,4202081,2,3,70.12,761.7307,,,,,,,,,
2023,4205407,2,2,47.8,737.0698,,,,,,,,,
2023,4205456,2,2,55.98,741.3102,,,,,,,,,
2023,4206652,2,5,47.81,726.2223,,,,,,,,,
2023,4207106,2,3,54.25,740.9595,,,,,,,,,
2023,4209508,2,3,64.28,750.9778,,,,,,,,,
2023,4209854,2,3,87.38,767.1784,,,,,,,,,
2023,4211603,2,5,63.57,753.385,,,,,,,,,
2023,4211900,2,5,51.42,739.1226,,,,,,,,,
2023,4213203,2,3,63.17,749.5472,,,,,,,,,
2023,4216354,2,5,55.09,747.7949,,,,,,,,,
2023,4217501,2,5,73.9,761.6522,,,,,,,,,
2023,4218905,2,3,60.18,745.9227,,,,,,,,,
2023,4219200,2,5,73.28,757.7997,,,,,,,,,
2023,4301552,2,3,86.67,766.4867,,,,,,,,,
2023,4301958,2,3,68.75,745.7095,,,,,,,,,
2023,4305124,2,3,75.07,749.1422,,,,,,,,,
2023,4305132,2,5,72.08,759.1176,,,,,,,,,
2023,4306205,2,3,68.21,756.1669,,,,,,,,,
2023,4306205,2,5,68.21,756.1669,,,,,,,,,
2023,4308003,2,5,86.45,775.4702,,,,,,,,,
2023,4311007,2,3,48.21,733.8419,,,,,,,,,
2023,4311791,2,5,67.82,763.4136,,,,,,,,,
2023,4312252,2,2,54.04,742.188,,,,,,,,,
2023,4312609,2,5,50.88,741.9059,,,,,,,,,
2023,4313359,2,5,82.57,770.2476,,,,,,,,,
2023,4314100,2,3,58.54,741.9054,,,,,,,,,
2023,4315404,2,2,75,765.6586,,,,,,,,,
2023,4315909,2,3,88.57,773.0626,,,,,,,,,
2023,4316436,2,2,90.91,768.7534,,,,,,,,,
2023,4316477,2,3,100,785.7587,,,,,,,,,
2023,4316907,2,5,64.84,747.7344,,,,,,,,,
2023,4317202,2,2,67.45,750.5421,,,,,,,,,
2023,4317251,2,3,90.91,775.6365,,,,,,,,,
2023,4320701,2,2,74.97,759.0029,,,,,,,,,
2023,4322004,2,2,71.37,754.7346,,,,,,,,,
2023,4322400,2,5,60.94,743.5921,,,,,,,,,
2023,5001508,2,5,25.95,706.3941,,,,,,,,,
2023,5003900,2,3,58.57,741.2732,,,,,,,,,
2023,5006309,2,3,30.65,713.7666,,,,,,,,,
2023,5008404,2,3,65.38,755.2566,,,,,,,,,
2023,5103056,2,3,58.39,750.96,,,,,,,,,
2023,5103056,2,5,51.33,743.67,,,,,,,,,
2023,5103452,2,3,58.18,748.4,,,,,,,,,
2023,5103700,2,5,65.18,754.2,,,,,,,,,
2023,5105101,2,2,41.4,730.69,,,,,,,,,
2023,5205513,2,5,79.53,764.3849,,,,,,,,,
2023,5209705,2,3,68.97,748.6735,,,,,,,,,
2023,5209804,2,3,68.26,760.7772,,,,,,,,,
2023,5210604,2,5,81.65,771.1195,,,,,,,,,
2023,5221452,2,3,90.94,774.4376,,,,,,,,,
2023,5222005,2,3,89.04,777.4084,,,,,,,,,
2023,1100346,2,2,39.29,728.6241,,,,,,,,,
2023,1100809,2,3,48.96,744.0355,,,,,,,,,
2023,1101435,2,3,60.65,752.4314,,,,,,,,,
2023,1300144,2,2,71.92,752.2594,,,,,,,,,
2023,1301209,2,2,56.31,742.1508,,,,,,,,,
2023,1301902,2,3,46.31,731.9141,,,,,,,,,
2023,1302009,2,2,45.49,732.8824,,,,,,,,,
2023,1302504,2,2,66.51,746.7007,,,,,,,,,
2023,1304062,2,3,41.53,727.8335,,,,,,,,,
2023,1502152,2,5,62.1,746.2473,,,,,,,,,
2023,1504422,2,5,57.34,740.0624,,,,,,,,,
2023,1506195,2,5,57.97,741.2566,,,,,,,,,
2023,1506302,2,3,51.95,735.4289,,,,,,,,,
2023,1506807,2,5,54.92,738.9022,,,,,,,,,
2023,1507300,2,3,39.67,727.6074,,,,,,,,,
2023,1507458,2,5,46.49,733.342,,,,,,,,,
2023,1701101,2,3,30.07,715.1673,,,,,,,,,
2023,1707207,2,3,48.67,736.0018,,,,,,,,,
2023,1713601,2,3,69.96,749.8955,,,,,,,,,
2023,1716109,2,5,60.56,751.5014,,,,,,,,,
2023,1718758,2,5,27.83,722.136,,,,,,,,,
2023,2102358,2,5,61.37,747.4186,,,,,,,,,
2023,2103208,2,5,47.1,738.3478,,,,,,,,,
2023,2103257,2,3,66.44,762.3772,,,,,,,,,
2023,2104800,2,3,42.36,733.5938,,,,,,,,,
2023,2105609,2,3,54.55,748.8582,,,,,,,,,
2023,2106201,2,3,76.93,777.1995,,,,,,,,,
2023,2106904,2,5,51.98,750.8178,,,,,,,,,
2023,2108207,2,5,68.1,765.8731,,,,,,,,,
2023,2108256,2,3,65.82,762.773,,,,,,,,,
2023,2108702,2,3,24.85,714.174,,,,,,,,,
2023,2109270,2,5,62.8,761.0963,,,,,,,,,
2023,2109908,2,2,61.26,765.204,,,,,,,,,
2023,2109908,2,5,47.95,740.2053,,,,,,,,,
2023,2111748,2,5,95.63,795.8547,,,,,,,,,
2023,2111904,2,3,49.97,738.3338,,,,,,,,,
2023,2200202,2,5,90.64,802.035,,,,,,,,,
2023,2201988,2,3,50.33,738.2636,,,,,,,,,
2023,2203271,2,3,16.11,701.4341,,,,,,,,,
2023,2203420,2,3,91.43,806.6037,,,,,,,,,
2023,2207405,2,3,70.83,765.4203,,,,,,,,,
2023,2207777,2,5,81.59,776.243,,,,,,,,,
2023,2304657,2,5,98.41,839.2613,,,,,,,,,
2023,2306306,2,3,90.68,801.7121,,,,,,,,,
2023,2306900,2,5,85.97,790.4814,,,,,,,,,
2023,2312700,2,5,100,819.031,,,,,,,,,
2023,2400208,2,2,35.52,718.9375,,,,,,,,,
2023,2401800,2,5,35.09,718.5092,,,,,,,,,
2023,2403806,2,2,30,719.7234,,,,,,,,,
2023,2404408,2,5,57.4,748.0342,,,,,,,,,
2023,2404903,2,2,57.89,757.9325,,,,,,,,,
2023,2407104,2,5,28.29,713.4888,,,,,,,,,
2023,2407302,2,2,23.08,714.6643,,,,,,,,,
2023,2407500,2,3,39.12,715.9805,,,,,,,,,
2023,2408201,2,2,30.63,727.1908,,,,,,,,,
2023,2410256,2,5,58.35,749.6747,,,,,,,,,
2023,2410306,2,3,29.52,715.8639,,,,,,,,,
2023,2411106,2,3,58.23,733.5103,,,,,,,,,
2023,2414456,2,5,24.71,711.3454,,,,,,,,,
2023,2500577,2,5,44.32,729.5265,,,,,,,,,
2023,2500601,2,5,57.33,743.5606,,,,,,,,,
2023,2502607,2,3,28.96,715.9436,,,,,,,,,
2023,2503308,2,5,42.05,726.9989,,,,,,,,,
2023,2503605,2,3,53.84,744.8317,,,,,,,,,
2023,2504207,2,3,32.79,713.7641,,,,,,,,,
2023,2504306,2,5,55.21,742.5161,,,,,,,,,
2023,2511905,2,5,75.96,771.918,,,,,,,,,
2023,2600054,2,3,47.44,737.9653,,,,,,,,,
2023,2602308,2,5,56.71,755.7631,,,,,,,,,
2023,2603801,2,3,50.95,733.3878,,,,,,,,,
2023,2604155,2,5,79.46,769.9315,,,,,,,,,
2023,2604502,2,3,55.33,744.9221,,,,,,,,,
2023,2606705,2,3,39.34,726.036,,,,,,,,,
2023,2608305,2,3,60.68,748.5208,,,,,,,,,
2023,2609006,2,3,72.61,765.035,,,,,,,,,
2023,2609154,2,3,56.89,752.1709,,,,,,,,,
2023,2610004,2,5,43.01,734.206,,,,,,,,,
2023,2611101,2,3,66.17,755.8114,,,,,,,,,
2023,2701605,2,3,45.5,737.4177,,,,,,,,,
2023,2705507,2,3,53.15,743.9838,,,,,,,,,
2023,2705903,2,5,88.26,773.946,,,,,,,,,
2023,2706000,2,3,50,739.4009,,,,,,,,,
2023,2800704,2,5,27.27,717.8335,,,,,,,,,
2023,2801207,2,5,22.69,702.9067,,,,,,,,,
2023,2804003,2,3,21.39,702.4329,,,,,,,,,
2023,2806404,2,3,28.89,709.8376,,,,,,,,,
2023,2901155,2,5,32.19,718.1304,,,,,,,,,
2023,2902104,2,5,20.27,709.1481,,,,,,,,,
2023,2902302,2,3,47.9,734.6146,,,,,,,,,
2023,2902658,2,5,33.07,719.4284,,,,,,,,,
2023,2902906,2,3,36.09,724.9972,,,,,,,,,
2023,2903201,2,5,37.98,728.3763,,,,,,,,,
2023,2909604,2,3,50.31,741.3349,,,,,,,,,
2023,2914505,2,5,33.6,722.0184,,,,,,,,,
2023,2921005,2,3,54.01,739.5018,,,,,,,,,
2023,2923803,2,3,51.85,736.2962,,,,,,,,,
2023,2928703,2,3,33.47,715.8678,,,,,,,,,
2023,2931350,2,3,51.85,737.919,,,,,,,,,
2023,3101607,2,3,59.05,751.209,,,,,,,,,
2023,3104601,2,3,74.88,763.5143,,,,,,,,,
2023,3106903,2,5,45.18,739.9702,,,,,,,,,
2023,3107000,2,3,88,774.2556,,,,,,,,,
2023,3112802,2,3,83.44,775.863,,,,,,,,,
2023,3116001,2,3,89.1,800.8592,,,,,,,,,
2023,3117504,2,2,63,754.602,,,,,,,,,
2023,3121258,2,3,50.98,752.8901,,,,,,,,,
2023,3122009,2,2,67.21,767.8217,,,,,,,,,
2023,3122306,2,5,69.78,762.1296,,,,,,,,,
2023,3125606,2,5,52.21,749.1304,,,,,,,,,
2023,3126505,2,2,70.83,768.9699,,,,,,,,,
2023,3126950,2,2,56.25,763.1569,,,,,,,,,
2023,3127073,2,5,43.91,729.2152,,,,,,,,,
2023,3127339,2,2,70.52,780.0987,,,,,,,,,
2023,3127404,2,5,62.15,754.7293,,,,,,,,,
2023,3127701,2,5,58.73,749.7485,,,,,,,,,
2023,3129103,2,5,76.93,771.1543,,,,,,,,,
2023,3132800,2,5,77.78,774.256,,,,,,,,,
2023,3133808,2,5,69.71,759.3421,,,,,,,,,
2023,3137536,2,3,81.75,775.8205,,,,,,,,,
2023,3145802,2,3,40,729.3539,,,,,,,,,
2023,3147303,2,5,60.77,751.3543,,,,,,,,,
2023,3148103,2,2,59.9,756.8506,,,,,,,,,
2023,3150901,2,3,66.27,752.0409,,,,,,,,,
2023,3156601,2,5,86.74,780.9577,,,,,,,,,
2023,3159803,2,3,70.78,767.7822,,,,,,,,,
2023,3162401,2,5,65.62,757.9722,,,,,,,,,
2023,3162708,2,5,70.47,766.9206,,,,,,,,,
2023,3167004,2,3,38.46,720.3807,,,,,,,,,
2023,3168408,2,2,45.9,736.5044,,,,,,,,,
2023,3202603,2,5,76.34,761.0071,,,,,,,,,
2023,3204005,2,3,83.04,764.0313,,,,,,,,,
2023,3204054,2,2,65.05,764.8331,,,,,,,,,
2023,3205150,2,5,74.58,760.3951,,,,,,,,,
2023,3304201,2,3,68.62,749.7351,,,,,,,,,
2023,3304607,2,3,64.53,746.9645,,,,,,,,,
2023,3503901,2,3,50.85,742.0344,,,,,,,,,
2023,3511409,2,3,44.01,732.7969,,,,,,,,,
2023,3513702,2,3,59.36,749.0326,,,,,,,,,
2023,3517703,2,3,67.39,766.6792,,,,,,,,,
2023,3519808,2,3,73.35,763.7386,,,,,,,,,
2023,3522208,2,5,53.44,739.6677,,,,,,,,,
2023,3522307,2,3,42.15,729.1684,,,,,,,,,
2023,3525201,2,3,48.78,735.201,,,,,,,,,
2023,3528304,2,3,84.51,795.0106,,,,,,,,,
2023,3529906,2,3,43.55,732.9141,,,,,,,,,
2023,3532868,2,3,40,741.7246,,,,,,,,,
2023,3543303,2,5,61.43,753.4225,,,,,,,,,
2023,3547650,2,3,100,831.4678,,,,,,,,,
2023,3551306,2,3,83.75,794.7251,,,,,,,,,
2023,3551801,2,3,66.79,761.4732,,,,,,,,,
2023,3552700,2,5,63.12,749.4025,,,,,,,,,
2023,4101309,2,5,91.41,767.4676,,,,,,,,,
2023,4104006,2,5,70.42,752.2106,,,,,,,,,
2023,4105805,2,5,64.92,748.6869,,,,,,,,,
2023,4107306,2,5,79.12,755.014,,,,,,,,,
2023,4112405,2,3,73.42,762.1406,,,,,,,,,
2023,4112504,2,5,61.2,745.9789,,,,,,,,,
2023,4115804,2,5,79.22,765.9548,,,,,,,,,
2023,4116604,2,5,62.54,747.4642,,,,,,,,,
2023,4117206,2,3,79.22,764.5022,,,,,,,,,
2023,4119301,2,5,61.89,747.6844,,,,,,,,,
2023,4122172,2,5,69.75,751.475,,,,,,,,,
2023,4125001,2,3,61.46,746.0972,,,,,,,,,
2023,4200309,2,5,75.87,754.5174,,,,,,,,,
2023,4200804,2,3,77.52,764.3034,,,,,,,,,
2023,4201257,2,5,62.19,746.6698,,,,,,,,,
2023,4201653,2,3,75.71,756.914,,,,,,,,,
2023,4202099,2,3,50,728.2543,,,,,,,,,
2023,4202206,2,3,61.4,748.5043,,,,,,,,,
2023,4205456,2,3,58.71,746.9239,,,,,,,,,
2023,4206652,2,3,44.44,720.7257,,,,,,,,,
2023,4206900,2,5,67.48,751.4925,,,,,,,,,
2023,4207577,2,5,74.46,756.8943,,,,,,,,,
2023,4208104,2,2,54.82,739.8106,,,,,,,,,
2023,4208807,2,2,68.07,751.3737,,,,,,,,,
2023,4209151,2,3,37.11,732.3927,,,,,,,,,
2023,4211876,2,3,70.83,744.6615,,,,,,,,,
2023,4212403,2,5,81.73,761.8216,,,,,,,,,
2023,4215505,2,5,66.38,754.3222,,,,,,,,,
2023,4215695,2,5,73.68,756.5739,,,,,,,,,
2023,4218350,2,5,68.59,753.3078,,,,,,,,,
2023,4218756,2,5,79.86,756.5547,,,,,,,,,
2023,4219176,2,5,64.13,743.2423,,,,,,,,,
2023,4300703,2,2,89.06,772.0369,,,,,,,,,
2023,4303806,2,3,91.46,781.8625,,,,,,,,,
2023,4304358,2,3,48.87,744.0348,,,,,,,,,
2023,4305801,2,2,89.68,766.0199,,,,,,,,,
2023,4306551,2,5,95.45,772.4992,,,,,,,,,
2023,4307005,2,3,61.21,744.659,,,,,,,,,
2023,4307104,2,5,63.43,751.3526,,,,,,,,,
2023,4307906,2,2,81.85,763.0201,,,,,,,,,
2023,4308904,2,3,73.54,759.5335,,,,,,,,,
2023,4309308,2,3,49.72,734.0885,,,,,,,,,
2023,4311007,2,2,83.9,761.7962,,,,,,,,,
2023,4311122,2,5,69.4,752.0427,,,,,,,,,
2023,4311775,2,2,42.6,739.0886,,,,,,,,,
2023,4313375,2,5,57.28,743.98,,,,,,,,,
2023,4313490,2,2,62.5,744.249,,,,,,,,,
2023,4314555,2,5,91.67,756.9957,,,,,,,,,
2023,4315149,2,5,87.03,766.1597,,,,,,,,,
2023,4315750,2,2,85.71,763.7899,,,,,,,,,
2023,4316956,2,5,78.3,763.8569,,,,,,,,,
2023,4317301,2,3,56.01,739.6446,,,,,,,,,
2023,4318408,2,2,73.97,755.6357,,,,,,,,,
2023,4318507,2,2,70.45,755.7428,,,,,,,,,
2023,4319356,2,5,80.67,763.4491,,,,,,,,,
2023,4322301,2,5,88.1,769.378,,,,,,,,,
2023,4322905,2,3,86.68,772.3538,,,,,,,,,
2023,4323358,2,3,71.21,755.5786,,,,,,,,,
2023,5004403,2,5,33.64,716.0745,,,,,,,,,
2023,5005400,2,3,40.62,727.7175,,,,,,,,,
2023,5104542,2,5,89,789.24,,,,,,,,,
2023,5106109,2,5,68.42,768.61,,,,,,,,,
2023,5107180,2,3,63.42,756.94,,,,,,,,,
2023,5107198,2,3,48.96,743.76,,,,,,,,,
2023,5108907,2,5,61.75,752.73,,,,,,,,,
2023,5204854,2,3,86.91,773.3519,,,,,,,,,
2023,5206503,2,3,55.88,731.3843,,,,,,,,,
2023,5206800,2,3,93.21,777.0055,,,,,,,,,
2023,5206909,2,5,87.08,761.8273,,,,,,,,,
2023,5213756,2,5,65.97,748.6449,,,,,,,,,
2023,5220009,2,5,81.82,767.3783,,,,,,,,,
2023,1100346,2,5,33.55,724.0782,,,,,,,,,
2023,1301951,2,2,96.73,778.1491,,,,,,,,,
2023,1303007,2,2,73.21,754.1621,,,,,,,,,
2023,1500958,2,3,33.96,723.095,,,,,,,,,
2023,1504752,2,3,55.19,740.0116,,,,,,,,,
2023,1504901,2,5,36.17,722.9622,,,,,,,,,
2023,1506401,2,5,49.87,738.79,,,,,,,,,
2023,1507201,2,5,31.2,721.3038,,,,,,,,,
2023,1600253,2,2,100,809.8865,,,,,,,,,
2023,1600303,2,3,43.33,734.2328,,,,,,,,,
2023,1701309,2,5,24.61,712.5012,,,,,,,,,
2023,1703867,2,5,15.77,710.0555,,,,,,,,,
2023,1708254,2,5,48.93,736.0354,,,,,,,,,
2023,1712405,2,5,42.61,734.9916,,,,,,,,,
2023,1718659,2,5,17.56,708.4688,,,,,,,,,
2023,2103307,2,3,46.94,737.9338,,,,,,,,,
2023,2104651,2,5,69.13,763.4271,,,,,,,,,
2023,2104677,2,3,76.23,776.6959,,,,,,,,,
2023,2107407,2,5,53.93,744.6395,,,,,,,,,
2023,2107704,2,3,78.85,774.7588,,,,,,,,,
2023,2111672,2,5,48.24,739.8544,,,,,,,,,
2023,2112852,2,3,86.07,789.2013,,,,,,,,,
2023,2200707,2,3,46.55,739.9461,,,,,,,,,
2023,2204907,2,3,27.85,711.5791,,,,,,,,,
2023,2205276,2,3,73.84,762.7241,,,,,,,,,
2023,2205409,2,5,55.54,744.5496,,,,,,,,,
2023,2205904,2,5,100,820.7239,,,,,,,,,
2023,2210201,2,5,93.83,781.6936,,,,,,,,,
2023,2211605,2,3,100,813.2774,,,,,,,,,
2023,2301901,2,5,85.38,790.2035,,,,,,,,,
2023,2302701,2,3,84.18,787.4531,,,,,,,,,
2023,2303600,2,5,79.24,783.162,,,,,,,,,
2023,2303709,2,2,60.94,757.7353,,,,,,,,,
2023,2304954,2,5,72.74,769.7304,,,,,,,,,
2023,2305654,2,3,97.47,819.4543,,,,,,,,,
2023,2306009,2,3,98.61,838.8537,,,,,,,,,
2023,2306553,2,5,92.56,801.8838,,,,,,,,,
2023,2311207,2,5,90.85,800.1922,,,,,,,,,
2023,2313351,2,3,85.37,792.6717,,,,,,,,,
2023,2400406,2,5,33.29,724.7991,,,,,,,,,
2023,2401800,2,2,52.88,745.2053,,,,,,,,,
2023,2403400,2,5,20.52,709.9732,,,,,,,,,
2023,2404101,2,5,38.33,728.876,,,,,,,,,
2023,2404309,2,2,37.5,723.219,,,,,,,,,
2023,2406155,2,5,54.55,729.6926,,,,,,,,,
2023,2408904,2,3,43.33,730.2525,,,,,,,,,
2023,2410009,2,2,38.89,732.7216,,,,,,,,,
2023,2410256,2,3,58.35,749.6747,,,,,,,,,
2023,2500205,2,3,68.73,756.3621,,,,,,,,,
2023,2501906,2,5,56.8,750.8911,,,,,,,,,
2023,2503753,2,5,84.33,769.4357,,,,,,,,,
2023,2504405,2,5,80.68,780.8414,,,,,,,,,
2023,2504850,2,5,75,767.3336,,,,,,,,,
2023,2505907,2,3,65.44,750.0553,,,,,,,,,
2023,2506608,2,3,13.07,692.8696,,,,,,,,,
